exposure,stimType,sentence,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,gender,bildung,ageGroups,MSSGroups,ABNBLGroups
exposure,StimuliGS,Die Praktikant*innen essen die Gerichte. Eine davon hat keinen Hunger.,149.5,899.1,505.4,500.2,683.4,1076.9,589,478.3,532.4,638.6,weiblich,tertiaer,older,lowerSexism,morePositiveAtt
exposure,StimuliGM,Die Autofahrer nehmen die Ausfahrt. Eine davon verpasst sie knapp.,515.4,467.4,521.3,579.4,549,532.6,555.2,811.4,622.2,1444,weiblich,tertiaer,older,lowerSexism,morePositiveAtt
exposure,StimuliGM,Die Schauspieler lesen die Texte. Eine davon liest nicht gut.,100,482.9,433.5,354.9,444.6,522.2,477.1,516.5,672.1,3000,weiblich,tertiaer,older,lowerSexism,morePositiveAtt
exposure,StimuliGS,Die Geiger*innen spielen die Symphonie. Eine davon spielt falsche Täne.,234.1,271.5,295.2,599.5,716.2,483.5,966.5,549.8,999.8,2798.5,weiblich,tertiaer,older,lowerSexism,morePositiveAtt
exposure,StimuliGM,Die Tennisspieler schlagen die Bälle. Eine davon schlägt immer daneben.,100,276.9,716.5,467.3,482.6,934.2,483.1,616.4,588.1,793.8,weiblich,tertiaer,older,lowerSexism,morePositiveAtt
exposure,StimuliGS,Die Zuschauer*innen betrachten die Bühne. Eine davon sieht nicht gut.,399,417.2,471.7,427.3,450.9,621.5,666.3,494.7,316.8,432.1,weiblich,tertiaer,older,lowerSexism,morePositiveAtt
exposure,StimuliGS,Die Kellner*innen servieren die Teller. Eine davon lässt einen fallen.,138,378.4,483.4,382.9,421.5,527.8,472.3,433.3,449.9,466.6,weiblich,tertiaer,older,lowerSexism,morePositiveAtt
exposure,StimuliGM,Die Schriftsteller schreiben die Romane. Eine davon mag es nicht.,267.1,548.6,434.1,415.8,434.2,549.7,516.4,505.2,494,3000,weiblich,tertiaer,older,lowerSexism,morePositiveAtt
exposure,StimuliGS,Die Kunstmaler*innen zeichnen die Bäume. Eine davon kann es nicht.,195.1,515.5,616.8,499.6,534.8,498.4,489.1,483.3,478.1,555,weiblich,tertiaer,older,lowerSexism,morePositiveAtt
exposure,StimuliGM,Die Schwimmer trainieren die Arme. Eine davon kann nicht mehr.,134.3,338.5,433.3,427.4,433.1,517.2,483.3,454.6,578.1,766,weiblich,tertiaer,older,lowerSexism,morePositiveAtt
non-exposure,StimuliGM,Die Spaziergänger laufen die Strecke. Eine davon ist zu langsam.,150,799,651,483,951,549,450,401,432,518,maennlich,sek2,older,middleSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Autor*innen lesen die Bücher. Eine davon will nicht mehr.,133,983,534,433,516,633,601,416,418,482,maennlich,sek2,older,middleSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Zuschauer*innen betrachten die Bühne. Eine davon sieht nicht gut.,100,733,466,968,750,750,366,600,534,500,maennlich,sek2,older,middleSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Autofahrer nehmen die Ausfahrt. Eine davon verpasst sie knapp.,117,467,449,334,466,551,433,467,433,700,maennlich,sek2,older,middleSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Geiger*innen spielen die Symphonie. Eine davon spielt falsche Täne.,483,467,984,599,650,533,450,451,450,500,maennlich,sek2,older,middleSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Musiker spielen die Instrumente. Eine davon kann es nicht.,100,718,450,783,500,400,434,465,417,417,maennlich,sek2,older,middleSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Schwimmer trainieren die Arme. Eine davon kann nicht mehr.,199,617,467,400,500,1100,533,450,450,417,maennlich,sek2,older,middleSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Kellner*innen servieren die Teller. Eine davon lässt einen fallen.,100,968,449,950,450,434,433,750,700,1100,maennlich,sek2,older,middleSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Sänger*innen singen die Lieder. Eine davon singt oft daneben.,417,315,517,617,767,434,432,400,384,483,maennlich,sek2,older,middleSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Künstler malen die Bilder. Eine davon malt nicht gut.,100,734,433,417,483,399,534,416,452,682,maennlich,sek2,older,middleSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Schüler*innen schreiben die Aufsätze. Eine davon macht viele Fehler.,100,333,783,417,467,400,466,450,450,684,maennlich,sek2,older,middleSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Nachbarn essen die Mahlzeit. Eine davon hat keinen Hunger.,467,466,417,384,616,450,517,416,417,450,maennlich,sek2,older,middleSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Athlet*innen rennen die Länge. Eine davon ist zu langsam.,700,516,584,500,450,1550,399,401,350,466,maennlich,sek2,older,middleSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Tennisspieler schlagen die Bälle. Eine davon schlägt immer daneben.,333,382,634,416,450,418,616,700,367,450,maennlich,sek2,older,middleSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Schauspieler lesen die Texte. Eine davon liest nicht gut.,503,697,450,517,599,451,666,517,384,432,maennlich,sek2,older,middleSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Kunstmaler*innen zeichnen die Bäume. Eine davon kann es nicht.,400,750,383,484,833,467,416,517,450,500,maennlich,sek2,older,middleSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Schriftsteller schreiben die Romane. Eine davon mag es nicht.,100,734,466,483,484,516,434,383,400,467,maennlich,sek2,older,middleSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Praktikant*innen essen die Gerichte. Eine davon hat keinen Hunger.,967,732,650,500,568,632,667,451,516,434,maennlich,sek2,older,middleSexism,moreNegativeAtt
exposure,StimuliGS,Die Sänger*innen singen die Lieder. Eine davon singt oft daneben.,483,617,683,466,734,550,667,950,933,1117,weiblich,tertiaer,younger,higherSexism,middleAtt
exposure,StimuliGM,Die Schwimmer trainieren die Arme. Eine davon kann nicht mehr.,450,816,634,433,700,467,416,1134,832,718,weiblich,tertiaer,younger,higherSexism,middleAtt
exposure,StimuliGM,Die Schauspieler lesen die Texte. Eine davon liest nicht gut.,450,650,566,884,766,617,567,1000,566,900,weiblich,tertiaer,younger,higherSexism,middleAtt
exposure,StimuliGS,Die Kunstmaler*innen zeichnen die Bäume. Eine davon kann es nicht.,450,900,949,851,683,633,734,716,467,433,weiblich,tertiaer,younger,higherSexism,middleAtt
exposure,StimuliGS,Die Kellner*innen servieren die Teller. Eine davon lässt einen fallen.,433,617,483,484,483,600,833,1000,750,533,weiblich,tertiaer,younger,higherSexism,middleAtt
exposure,StimuliGM,Die Spaziergänger laufen die Strecke. Eine davon ist zu langsam.,100,850,534,733,433,500,967,633,517,3000,weiblich,tertiaer,younger,higherSexism,middleAtt
exposure,StimuliGM,Die Künstler malen die Bilder. Eine davon malt nicht gut.,400,400,784,599,417,400,2117,483,633,1617,weiblich,tertiaer,younger,higherSexism,middleAtt
exposure,StimuliGS,Die Praktikant*innen essen die Gerichte. Eine davon hat keinen Hunger.,417,650,433,950,2017,2717,383,450,1550,600,weiblich,tertiaer,younger,higherSexism,middleAtt
exposure,StimuliGS,Die Autor*innen lesen die Bücher. Eine davon will nicht mehr.,367,633,450,417,433,467,483,666,434,416,weiblich,tertiaer,younger,higherSexism,middleAtt
exposure,StimuliGM,Die Autofahrer nehmen die Ausfahrt. Eine davon verpasst sie knapp.,100,683,484,616,434,483,1016,551,433,500,weiblich,tertiaer,younger,higherSexism,middleAtt
exposure,StimuliGS,Die Athlet*innen rennen die Länge. Eine davon ist zu langsam.,467,450,933,600,516,550,484,500,433,567,weiblich,tertiaer,younger,higherSexism,middleAtt
exposure,StimuliGM,Die Musiker spielen die Instrumente. Eine davon kann es nicht.,367,433,534,433,600,417,1100,516,483,434,weiblich,tertiaer,younger,higherSexism,middleAtt
exposure,StimuliGM,Die Nachbarn essen die Mahlzeit. Eine davon hat keinen Hunger.,334,550,483,466,534,533,434,849,651,483,weiblich,tertiaer,younger,higherSexism,middleAtt
exposure,StimuliGS,Die Schüler*innen schreiben die Aufsätze. Eine davon macht viele Fehler.,300,583,634,383,417,416,534,400,383,433,weiblich,tertiaer,younger,higherSexism,middleAtt
exposure,StimuliGM,Die Schriftsteller schreiben die Romane. Eine davon mag es nicht.,450,650,667,433,500,367,783,683,450,434,weiblich,tertiaer,younger,higherSexism,middleAtt
exposure,StimuliGS,Die Geiger*innen spielen die Symphonie. Eine davon spielt falsche Täne.,284,483,750,533,734,499,450,600,517,483,weiblich,tertiaer,younger,higherSexism,middleAtt
exposure,StimuliGS,Die Zuschauer*innen betrachten die Bühne. Eine davon sieht nicht gut.,434,817,650,1167,516,367,450,467,416,384,weiblich,tertiaer,younger,higherSexism,middleAtt
exposure,StimuliGM,Die Tennisspieler schlagen die Bälle. Eine davon schlägt immer daneben.,234,400,1150,366,301,417,816,550,400,484,weiblich,tertiaer,younger,higherSexism,middleAtt
non-exposure,StimuliGS,Die Praktikant*innen essen die Gerichte. Eine davon hat keinen Hunger.,225,833,725,733,2142,450,408,442,958,1167,maennlich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGM,Die Tennisspieler schlagen die Bälle. Eine davon schlägt immer daneben.,758,609,624,525,708,650,492,500,642,1742,maennlich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGS,Die Sänger*innen singen die Lieder. Eine davon singt oft daneben.,109,624,375,409,725,1283,375,425,625,784,maennlich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGM,Die Künstler malen die Bilder. Eine davon malt nicht gut.,100,583,492,333,475,426,408,1283,467,575,maennlich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGM,Die Spaziergänger laufen die Strecke. Eine davon ist zu langsam.,117,542,516,434,558,550,392,383,409,707,maennlich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGS,Die Kunstmaler*innen zeichnen die Bäume. Eine davon kann es nicht.,458,609,716,559,2217,391,375,383,375,1325,maennlich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGS,Die Autor*innen lesen die Bücher. Eine davon will nicht mehr.,217,574,367,392,458,575,384,458,400,1799,maennlich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGM,Die Schwimmer trainieren die Arme. Eine davon kann nicht mehr.,217,425,167,591,376,524,559,433,633,717,maennlich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGS,Die Kellner*innen servieren die Teller. Eine davon lässt einen fallen.,408,458,475,417,342,425,334,358,416,942,maennlich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGM,Die Nachbarn essen die Mahlzeit. Eine davon hat keinen Hunger.,425,351,275,217,441,317,258,340,352,1383,maennlich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGM,Die Schriftsteller schreiben die Romane. Eine davon mag es nicht.,3000,408,357,318,384,450,274,351,325,317,maennlich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGS,Die Geiger*innen spielen die Symphonie. Eine davon spielt falsche Täne.,242,275,258,233,217,542,433,267,492,383,maennlich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGS,Die Zuschauer*innen betrachten die Bühne. Eine davon sieht nicht gut.,367,283,274,284,284,583,283,250,376,366,maennlich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGM,Die Schauspieler lesen die Texte. Eine davon liest nicht gut.,641,309,333,325,325,500,275,250,259,374,maennlich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGM,Die Autofahrer nehmen die Ausfahrt. Eine davon verpasst sie knapp.,133,309,216,234,216,217,342,233,367,333,maennlich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGS,Die Athlet*innen rennen die Länge. Eine davon ist zu langsam.,142,259,240,193,224,417,567,292,307,409,maennlich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGM,Die Musiker spielen die Instrumente. Eine davon kann es nicht.,275,308,275,183,200,350,326,257,300,1067,maennlich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGS,Die Schüler*innen schreiben die Aufsätze. Eine davon macht viele Fehler.,567,284,316,284,624,309,233,234,299,375,maennlich,tertiaer,older,higherSexism,morePositiveAtt
exposure,StimuliGM,Die Künstler malen die Bilder. Eine davon malt nicht gut.,887,785.9,684.5,653,2254.2,618.5,602.4,902.7,867.6,1438,maennlich,tertiaer,younger,lowerSexism,middleAtt
exposure,StimuliGS,Die Kellner*innen servieren die Teller. Eine davon lässt einen fallen.,650.7,969.6,718.5,534.9,636.1,551.4,484.7,551.3,601.7,585.4,maennlich,tertiaer,younger,lowerSexism,middleAtt
exposure,StimuliGM,Die Autofahrer nehmen die Ausfahrt. Eine davon verpasst sie knapp.,366.5,602.7,549.9,452.1,634,820,668,719.6,668.3,751.7,maennlich,tertiaer,younger,lowerSexism,middleAtt
exposure,StimuliGS,Die Autor*innen lesen die Bücher. Eine davon will nicht mehr.,350.8,534.9,534.8,450,485.6,584,601.7,518.7,618.9,919,maennlich,tertiaer,younger,lowerSexism,middleAtt
exposure,StimuliGM,Die Schwimmer trainieren die Arme. Eine davon kann nicht mehr.,368.6,650.7,518.4,569.2,1069.2,600.6,969.6,586,501.5,1320,maennlich,tertiaer,younger,lowerSexism,middleAtt
exposure,StimuliGS,Die Geiger*innen spielen die Symphonie. Eine davon spielt falsche Täne.,568.3,851.1,551.5,652.3,718.9,668.6,517.2,468.7,1036.6,518,maennlich,tertiaer,younger,lowerSexism,middleAtt
exposure,StimuliGS,Die Kunstmaler*innen zeichnen die Bäume. Eine davon kann es nicht.,301.8,1503.6,650.6,603.2,450.9,701.5,551.3,433.9,519,952.9,maennlich,tertiaer,younger,lowerSexism,middleAtt
exposure,StimuliGM,Die Schauspieler lesen die Texte. Eine davon liest nicht gut.,835.7,1118.5,452.5,451.1,467.6,652.1,733.9,720.1,785.4,1169.4,maennlich,tertiaer,younger,lowerSexism,middleAtt
exposure,StimuliGS,Die Praktikant*innen essen die Gerichte. Eine davon hat keinen Hunger.,651.6,585.9,633.8,519.2,1001.9,735.8,986.6,450.2,535.7,1036.1,maennlich,tertiaer,younger,lowerSexism,middleAtt
exposure,StimuliGM,Die Musiker spielen die Instrumente. Eine davon kann es nicht.,468.8,466.5,536.4,449.7,1538.5,818.5,667.3,484.9,418,719.7,maennlich,tertiaer,younger,lowerSexism,middleAtt
exposure,StimuliGM,Die Spaziergänger laufen die Strecke. Eine davon ist zu langsam.,469.2,384.2,650.5,502.6,918.8,568.6,884.2,519.4,550.2,853.1,maennlich,tertiaer,younger,lowerSexism,middleAtt
exposure,StimuliGS,Die Sänger*innen singen die Lieder. Eine davon singt oft daneben.,651.8,852.2,500.4,853.8,634.4,668.1,585,601.8,668.6,752.4,maennlich,tertiaer,younger,lowerSexism,middleAtt
exposure,StimuliGM,Die Nachbarn essen die Mahlzeit. Eine davon hat keinen Hunger.,416.7,502.6,567.8,550.8,1187.8,700.4,669.6,1051.7,769.5,1471,maennlich,tertiaer,younger,lowerSexism,middleAtt
exposure,StimuliGS,Die Zuschauer*innen betrachten die Bühne. Eine davon sieht nicht gut.,801.6,785.9,518.7,1419.7,568.3,668.3,1068.3,603.4,482.9,501.3,maennlich,tertiaer,younger,lowerSexism,middleAtt
exposure,StimuliGS,Die Athlet*innen rennen die Länge. Eine davon ist zu langsam.,468.8,1019.9,684.9,601.4,1169,586.3,551.3,416.5,401,702.7,maennlich,tertiaer,younger,lowerSexism,middleAtt
exposure,StimuliGM,Die Schriftsteller schreiben die Romane. Eine davon mag es nicht.,451.9,700.5,619.7,1153.1,986,767.4,601.6,503.1,584.4,852.7,maennlich,tertiaer,younger,lowerSexism,middleAtt
exposure,StimuliGM,Die Tennisspieler schlagen die Bälle. Eine davon schlägt immer daneben.,451.1,568.2,535.2,466.2,519.4,684.7,450.3,352.3,501.2,768.4,maennlich,tertiaer,younger,lowerSexism,middleAtt
exposure,StimuliGS,Die Schüler*innen schreiben die Aufsätze. Eine davon macht viele Fehler.,100,969.1,919.2,701.4,669,684.8,634,452.4,869.1,952.5,maennlich,tertiaer,younger,lowerSexism,middleAtt
non-exposure,StimuliGM,Die Tennisspieler schlagen die Bälle. Eine davon schlägt immer daneben.,766.7,949.7,566.7,699.9,483.2,550.1,566.5,599.8,500.1,633.2,weiblich,tertiaer,younger,lowerSexism,middleAtt
non-exposure,StimuliGS,Die Schüler*innen schreiben die Aufsätze. Eine davon macht viele Fehler.,516.6,383.4,999.8,616.6,716.7,866.4,349.9,433.5,433.1,483.2,weiblich,tertiaer,younger,lowerSexism,middleAtt
non-exposure,StimuliGM,Die Schriftsteller schreiben die Romane. Eine davon mag es nicht.,466.5,716.7,699.8,533.3,433.3,633.2,366.7,749.9,483.2,400,weiblich,tertiaer,younger,lowerSexism,middleAtt
non-exposure,StimuliGS,Die Autor*innen lesen die Bücher. Eine davon will nicht mehr.,383.3,733.2,500.1,399.8,383.2,750,400.1,483.1,449.9,400.1,weiblich,tertiaer,younger,lowerSexism,middleAtt
non-exposure,StimuliGS,Die Geiger*innen spielen die Symphonie. Eine davon spielt falsche Täne.,449.8,1833.2,683.2,466.6,566.7,466.7,416.5,466.6,499.9,433.3,weiblich,tertiaer,younger,lowerSexism,middleAtt
non-exposure,StimuliGM,Die Autofahrer nehmen die Ausfahrt. Eine davon verpasst sie knapp.,433.3,749.9,466.6,550,533.2,500,350,516.5,433.2,450.1,weiblich,tertiaer,younger,lowerSexism,middleAtt
non-exposure,StimuliGS,Die Sänger*innen singen die Lieder. Eine davon singt oft daneben.,483.5,849.8,449.9,449.8,433.3,450,383.3,399.9,366.8,499.8,weiblich,tertiaer,younger,lowerSexism,middleAtt
non-exposure,StimuliGM,Die Schauspieler lesen die Texte. Eine davon liest nicht gut.,433.4,433.5,449.9,666.4,449.9,499.9,333.4,450.1,399.7,483.3,weiblich,tertiaer,younger,lowerSexism,middleAtt
non-exposure,StimuliGS,Die Praktikant*innen essen die Gerichte. Eine davon hat keinen Hunger.,633.2,866.7,583.2,416.5,716.6,916.5,533.3,766.6,733.2,799.9,weiblich,tertiaer,younger,lowerSexism,middleAtt
non-exposure,StimuliGM,Die Künstler malen die Bilder. Eine davon malt nicht gut.,216.7,683.1,500.1,383.3,416.4,400.2,383.2,499.9,500,366.6,weiblich,tertiaer,younger,lowerSexism,middleAtt
non-exposure,StimuliGS,Die Athlet*innen rennen die Länge. Eine davon ist zu langsam.,516.5,1133.2,999.9,933.1,800,666.6,633.3,583.2,499.9,1033.3,weiblich,tertiaer,younger,lowerSexism,middleAtt
non-exposure,StimuliGM,Die Spaziergänger laufen die Strecke. Eine davon ist zu langsam.,583.4,1299.7,900,750,733.1,466.7,449.8,400.1,383.2,583.2,weiblich,tertiaer,younger,lowerSexism,middleAtt
non-exposure,StimuliGM,Die Schwimmer trainieren die Arme. Eine davon kann nicht mehr.,100,1233.2,366.7,433.2,350.1,466.5,366.6,433.2,250,416.7,weiblich,tertiaer,younger,lowerSexism,middleAtt
non-exposure,StimuliGS,Die Kellner*innen servieren die Teller. Eine davon lässt einen fallen.,1083.1,750,649.8,766.6,616.6,483.3,633.3,399.9,433.3,650,weiblich,tertiaer,younger,lowerSexism,middleAtt
non-exposure,StimuliGM,Die Nachbarn essen die Mahlzeit. Eine davon hat keinen Hunger.,550,683.3,633.2,1366.5,849.8,633.2,383.5,399.8,383.3,316.8,weiblich,tertiaer,younger,lowerSexism,middleAtt
non-exposure,StimuliGS,Die Zuschauer*innen betrachten die Bühne. Eine davon sieht nicht gut.,499.9,883.3,349.9,1166.7,466.5,483.2,716.7,449.9,416.7,449.9,weiblich,tertiaer,younger,lowerSexism,middleAtt
non-exposure,StimuliGM,Die Musiker spielen die Instrumente. Eine davon kann es nicht.,433.2,283.3,566.7,383.3,383.1,516.8,316.6,233.2,400.6,449.3,weiblich,tertiaer,younger,lowerSexism,middleAtt
non-exposure,StimuliGS,Die Kunstmaler*innen zeichnen die Bäume. Eine davon kann es nicht.,283.3,1116.6,733.1,566.6,466.8,449.8,416.8,366.5,449.8,416.8,weiblich,tertiaer,younger,lowerSexism,middleAtt
exposure,StimuliGM,Die Tennisspieler schlagen die Bälle. Eine davon schlägt immer daneben.,250,751,683,717,615,835,666,617,616,650,weiblich,tertiaer,middle aged,lowerSexism,morePositiveAtt
exposure,StimuliGS,Die Praktikant*innen essen die Gerichte. Eine davon hat keinen Hunger.,516,867,950,834,617,666,699,600,650,684,weiblich,tertiaer,middle aged,lowerSexism,morePositiveAtt
exposure,StimuliGS,Die Sänger*innen singen die Lieder. Eine davon singt oft daneben.,1117,816,734,583,733,967,700,667,600,783,weiblich,tertiaer,middle aged,lowerSexism,morePositiveAtt
exposure,StimuliGM,Die Schwimmer trainieren die Arme. Eine davon kann nicht mehr.,601,683,850,750,600,1103,780,1017,667,699,weiblich,tertiaer,middle aged,lowerSexism,morePositiveAtt
exposure,StimuliGM,Die Schauspieler lesen die Texte. Eine davon liest nicht gut.,1168,733,650,650,767,916,700,850,734,750,weiblich,tertiaer,middle aged,lowerSexism,morePositiveAtt
